review_id,new_image,suspected_match,review_type,frozen_test_involved,sha256_match,phash_distance,dhash_distance,ahash_distance,ssim_score,pixel_similarity_score,dimension_similarity,edge_similarity,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,other_evidence,final_auto_decision,decision_confidence,decision_reason
REVIEW_0048,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\eastern-rat-snake-large.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\eastern-rat-snake-large.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998275,0.999829,0.666667,0.992598,0.998758,16,11,0.6875,aspect_similarity=0.588333; area_similarity=0.755430; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0049,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\eastern-ratsnake-striped01.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\eastern-ratsnake-striped01.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.992683,0.994237,0.390625,0.971668,0.996452,14,14,1.0,aspect_similarity=0.666016; area_similarity=0.229106; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0050,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\easternratsnake2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Non_Venomous_Snake\easternratsnake2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.994503,0.999793,0.093284,0.97011,0.997022,1,0,0.0,aspect_similarity=0.664179; area_similarity=0.013102; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0051,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\greatplainsratsnake.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\greatplainsratsnake.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998399,0.999594,0.666667,0.988197,0.999046,20,16,0.8,aspect_similarity=0.593333; area_similarity=0.749064; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0052,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\indochinese-rat-snake-grey.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\indochinese-rat-snake-grey.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997121,0.999793,0.5725,0.979183,0.999728,21,10,0.47619,aspect_similarity=0.424074; area_similarity=0.772875; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0053,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\indochinese-rat-snake-grey2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\indochinese-rat-snake-grey2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996673,0.99972,0.36,0.973719,0.999328,1,0,0.0,aspect_similarity=0.266667; area_similarity=0.486000; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0054,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\maxresdefault.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Non_Venomous_Snake\maxresdefault.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997893,0.999689,0.3125,0.988119,0.999567,17,14,0.823529,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0055,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\maxresdefault_001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\maxresdefault_001.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997384,0.999761,0.3125,0.964285,0.99991,5,4,0.8,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0056,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\ptyas-carinatus-keeled-rat-snake9.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\ptyas-carinatus-keeled-rat-snake9.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998034,0.9996,0.71,0.991323,0.999359,6,4,0.666667,aspect_similarity=0.516364; area_similarity=0.976250; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0057,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\Ptyas-korros-Krabi.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\Ptyas-korros-Krabi.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997079,0.99877,0.333333,0.981445,0.999285,0,0,0.0,aspect_similarity=0.354167; area_similarity=0.313725; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0058,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Rat Snake\Pytas-mucosus-Bob-Burgess-permissioned.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Non_Venomous_Snake\Pytas-mucosus-Bob-Burgess-permissioned.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.995707,0.999459,0.4,0.978183,0.99777,2,0,0.0,aspect_similarity=0.380000; area_similarity=0.421053; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0060,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Sand Boa\20141005_190516.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\20141005_190516.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997782,0.999859,0.122549,0.973142,0.999971,0,0,0.0,aspect_similarity=0.750000; area_similarity=0.020024; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0061,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Sand Boa\econf.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\econf.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996655,0.999588,0.6,0.997727,0.999888,12,8,0.666667,aspect_similarity=0.534521; area_similarity=0.673500; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0062,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Sand Boa\emm_m1.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\emm_m1.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995258,0.999844,0.701754,0.991166,0.999953,5,4,0.8,aspect_similarity=0.505263; area_similarity=0.974659; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0063,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Sand Boa\img_4608.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\36.jpg,DUPLICATE_REVIEW,NO,False,2,2,0,0.986889,0.999439,0.25,0.976237,0.996648,22,20,0.909091,aspect_similarity=0.750000; area_similarity=0.083333; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0064,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Sand Boa\kenyan-sand-boa.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\kenyan-sand-boa.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.997641,0.999765,0.72,0.988052,0.999747,9,5,0.555556,aspect_similarity=0.555985; area_similarity=0.932400; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0065,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Sand Boa\Photo-0187.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\Photo-0187.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.99719,0.999368,0.628931,0.976154,0.999988,20,10,0.5,aspect_similarity=0.531447; area_similarity=0.744297; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0066,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Trinket\15021341824_55f46f452d_m.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\15021341824_55f46f452d_m.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.997373,0.999392,0.3625,0.984294,0.999921,11,9,0.818182,aspect_similarity=0.604167; area_similarity=0.217500; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0067,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Common Trinket\habaraliya.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\habaraliya.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998765,0.999806,0.25,0.994217,0.998818,13,11,0.846154,aspect_similarity=0.640000; area_similarity=0.097656; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0068,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Green Tree Vine\dbc07269d811693c59231e23ed0e404d.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\dbc07269d811693c59231e23ed0e404d.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996834,0.999906,0.475624,0.973743,0.999452,13,11,0.846154,aspect_similarity=0.489893; area_similarity=0.461771; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0070,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Indian Rock Python\1753.jpeg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\1753.jpg,DUPLICATE_REVIEW,NO,False,6,5,12,0.429034,0.625002,0.533333,0.945754,0.985258,44,41,0.931818,aspect_similarity=0.645333; area_similarity=0.440771; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0071,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Indian Rock Python\6O4A4956.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\6O4A4956.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.995964,0.998775,0.093721,0.977965,0.99928,0,0,0.0,aspect_similarity=0.666589; area_similarity=0.013177; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0074,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Indian Rock Python\6O4A7885.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\6O4A7885.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997194,0.999506,0.094029,0.986348,0.99987,1,0,0.0,aspect_similarity=0.666667; area_similarity=0.013262; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0075,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Indian Rock Python\afe2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\afe2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998412,0.9998,0.421053,0.991685,0.999366,3,0,0.0,aspect_similarity=0.426316; area_similarity=0.415854; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0076,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Indian Rock Python\Brown_Streaks_seen_from_Lateral_View_of_Head_of_Indian_Rock_Python_(_P_molurus).JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\Brown_Streaks_seen_from_Lateral_View_of_Head_of_Indian_Rock_Python_(_P_molurus).JPG,DUPLICATE_REVIEW,NO,False,0,1,0,0.996372,0.999857,0.109649,0.980958,0.999626,8,4,0.5,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0077,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Indian Rock Python\dc-Cover-bh58nkvuepsd83sgu14h9ieqn5-20160609032640.Medi.jpeg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\dc-Cover-bh58nkvuepsd83sgu14h9ieqn5-20160609032640.Medi.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.94032,0.991962,0.5,0.991561,0.999374,18,14,0.777778,aspect_similarity=0.560000; area_similarity=0.446429; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0078,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Non-Venomous\Indian Rock Python\Indian rock python imprisoned in Gujarat after it swallows blue bull.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Non_Venomous_Snake\Indian rock python imprisoned in Gujarat after it swallows blue bull.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997499,0.999595,0.638978,0.973824,0.999918,12,10,0.833333,aspect_similarity=0.536741; area_similarity=0.760688; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
