relative_path,filename,parent_label,species_label,sha256,width,height,exact_duplicate_group,near_duplicate_group,source_group,exact_existing_match,strict_existing_classification,frozen_test_leakage_status,species_label_conflict,provenance_status,license_status,technical_filter_survivor,resolution_status,reason
Non-Venomous/Checkered Keelback/maxresdefault_003.jpg,maxresdefault_003.jpg,Non-Venomous,Checkered Keelback,2a00830dac69681f7e7213fc6a706dc8768bc5fc0550db2c9a2d48c4781dc7f6,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/maxresdefault_004.jpg,maxresdefault_004.jpg,Non-Venomous,Checkered Keelback,af205572bef871ec5bf22eda13a24af72146c11502a4635eb4979756604f8152,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/maxresdefault_009.jpg,maxresdefault_009.jpg,Non-Venomous,Checkered Keelback,501b46380e866a72db3785aee9c28e0bc0a2bb3c0f0696c10f801e41049b2fa3,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/maxresdefault_011.jpg,maxresdefault_011.jpg,Non-Venomous,Checkered Keelback,402bc0c9179b7d81a9cf09c3225032c914f374ed44469f26dcc6776aecf906c3,1280,720,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Checkered Keelback/red-necked-keelback-800x600.jpg,red-necked-keelback-800x600.jpg,Non-Venomous,Checkered Keelback,5e46e2bf973d9084f55f7561cde883f46642faab31d58b33d590f2da60f8e941,800,534,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348263.jpg,stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348263.jpg,Non-Venomous,Checkered Keelback,328df5deaaac00b2b8c33e8bce11865f40e87a50df40c0fb44b452d70e462fcc,450,270,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/stunningly-beautiful-snake-with-clear-checkered-marks.jpg,stunningly-beautiful-snake-with-clear-checkered-marks.jpg,Non-Venomous,Checkered Keelback,bd4f8c35b4a6a636ffa376e9198a95666b1249722f863ae5670208f94bc403db,3906,2602,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/yellow-spotted-keelback-11-26-10-in-payao-province-31.jpg,yellow-spotted-keelback-11-26-10-in-payao-province-31.jpg,Non-Venomous,Checkered Keelback,2fe6a378f295516e25b7b8f373d62a146f6ead3f04287967cfb185095a3bee80,2512,1669,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/yellow-spotted-keelback-11-26-10-in-payao-province1.jpg,yellow-spotted-keelback-11-26-10-in-payao-province1.jpg,Non-Venomous,Checkered Keelback,740fdaa47a630fd6a24ab7e13d988496780e4fd6d2497ef91de49194aa9b1dcc,3648,2436,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Checkered Keelback/yellow-spotted-keelback-3-17-11-in-ramkhamhaeng.jpg,yellow-spotted-keelback-3-17-11-in-ramkhamhaeng.jpg,Non-Venomous,Checkered Keelback,ceafdb3fd6f7366324ded4c26d4f5752bf46d2b026d54018622f133b1cbcb34d,1693,1132,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/1463253_178992368962946_371907696_n.jpg,1463253_178992368962946_371907696_n.jpg,Non-Venomous,Common Rat Snake,6b4134d22bff274255c14480e6f31127b123fe5c76e4af8eac9fb997cd0f7c22,960,614,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/200907260821-radnor-lake-gray-rat-snake-500.jpg,200907260821-radnor-lake-gray-rat-snake-500.jpg,Non-Venomous,Common Rat Snake,46a42aaf74fe6e8b203fe8b3e2c5be0837de7ffa6f8d8c77ccd6660a16aab40b,500,920,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/220px-Rat_Snake.JPG,220px-Rat_Snake.JPG,Non-Venomous,Common Rat Snake,69eecf7836a04597a55f8305f6729f258527b1fc54b0fcd416abe181a916cfe0,220,147,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/2973845429_d9d5ce06a3_b.jpg,2973845429_d9d5ce06a3_b.jpg,Non-Venomous,Common Rat Snake,eba2288f51da5d8913d0a776eda576a1535f193a3394018fb7d1a11d88f39e2d,1024,587,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Common Rat Snake/33326151560_f9888f9e35_b.jpg,33326151560_f9888f9e35_b.jpg,Non-Venomous,Common Rat Snake,7edd741e951b19186d3f92509d460dc633d0f1c8c3fb75ac123f3d07d754b0ab,1024,536,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/464685_469785913108783_1755378000_o.jpg,464685_469785913108783_1755378000_o.jpg,Non-Venomous,Common Rat Snake,23fef051a5db7cf502bcfad8e0e9601392b58b59039a00ece495825bc850d846,1500,774,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/blackratsnake2.jpg,blackratsnake2.jpg,Non-Venomous,Common Rat Snake,2ad5153724f69bd3a80aabe29181447046580ca7c4ce36a980db3c848fda63e3,832,200,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/DSC00806.JPG,DSC00806.JPG,Non-Venomous,Common Rat Snake,a6d5992a9841033204f7d59d66d6d4b6826a1d5d27b9d554b7a5edd74ed7edd9,500,285,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/eastern-rat-snake-large.jpg,eastern-rat-snake-large.jpg,Non-Venomous,Common Rat Snake,6ffaef03736a35c366226a66b998238854ba8266b24b6e11c8fe64e1ea4ad6cf,600,353,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Common Rat Snake/eastern-ratsnake-striped01.jpg,eastern-ratsnake-striped01.jpg,Non-Venomous,Common Rat Snake,c4801366be603f7fb23bfc2ca912158f406ec7956e690e91db47f4618835a206,1024,682,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/easternratsnake2.jpg,easternratsnake2.jpg,Non-Venomous,Common Rat Snake,b6819710feaadd93d17b33a307bf3c899f8885eeb05c0878e5d078000728398b,4288,2848,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/erat4-id.jpg,erat4-id.jpg,Non-Venomous,Common Rat Snake,188f753ca5fe12f01009d5369a193c84b4e87b8d9ea011c9dec22770e4342131,773,504,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/gray-rat-snake-blending-sugar-sand-33013422.jpg,gray-rat-snake-blending-sugar-sand-33013422.jpg,Non-Venomous,Common Rat Snake,73c46996153de45fd26e772da0cdc29ea0f8f3f972c94a44be86d888684450fd,1300,957,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/Gray_Ratsnake_25.jpg,Gray_Ratsnake_25.jpg,Non-Venomous,Common Rat Snake,e05ccc91fe48230dba476eaf476a7509c2e6c9766d9c4f5ce0b1b26759c15f2d,1200,1800,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/grayrat2.jpg,grayrat2.jpg,Non-Venomous,Common Rat Snake,49657147b91b2ce8cfd41f1da5301debf3cfe3796ba3da131031859a177b72b8,450,323,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/great-plains-rat-snake.jpg,great-plains-rat-snake.jpg,Non-Venomous,Common Rat Snake,4f7adb345354e75ddcdd15b6981d4767e43c831303dcce07d7269c9f42ee7f7c,650,430,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/greatplainsratsnake.jpg,greatplainsratsnake.jpg,Non-Venomous,Common Rat Snake,3b4e345b40f1784a8f88a35965dada4e016b1d52c16a7483370c20d7a000b2d8,600,356,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Common Rat Snake/IMG_7256-2.jpg,IMG_7256-2.jpg,Non-Venomous,Common Rat Snake,b7daafa3ef9c97e662adcacd00e8c109c25ecb25556f01ec2106b445853416ee,2822,2033,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/indian-rat-snake-ptyas-mucosa-rolled-up-on-a-root-sri-lanka-sinharaja-EBNR90.jpg,indian-rat-snake-ptyas-mucosa-rolled-up-on-a-root-sri-lanka-sinharaja-EBNR90.jpg,Non-Venomous,Common Rat Snake,a7cba351f8d41594247984fd69521d02575918ccac4290f6816853ae47667c8f,1300,955,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/indianratsnake.jpg,indianratsnake.jpg,Non-Venomous,Common Rat Snake,2d1d5855b2c7c4a677b848813f10b1750df57db7201be41baaffb51c1022ffec,621,463,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/indo-chinese-rat-snake-ptyas-korros-non-venomous-common-arunachal-A0BB61.jpg,indo-chinese-rat-snake-ptyas-korros-non-venomous-common-arunachal-A0BB61.jpg,Non-Venomous,Common Rat Snake,5b82d2aabc724b4e754fbdaaa2060df8acb512ddeeae14b8256a2ba9518c3a43,1300,953,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/indochinese-rat-snake-grey.jpg,indochinese-rat-snake-grey.jpg,Non-Venomous,Common Rat Snake,5c48a014277d6a4cbe4685cc3939e75ead42194c265588429e3eec66afde249a,540,229,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/indochinese-rat-snake-grey2.jpg,indochinese-rat-snake-grey2.jpg,Non-Venomous,Common Rat Snake,65ea161878b6ca7a47dc16cbbfe5ad2b19e382a17caaf3f8a8b60e837229d961,540,144,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/indochinese-rat-snake-nick-baker-malaysia.jpg,indochinese-rat-snake-nick-baker-malaysia.jpg,Non-Venomous,Common Rat Snake,2bd40e65d622e12a2371b5a0283b00904ca7677dff9deca4c7f740b376b64bae,600,400,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/King-ratsnake.jpg,King-ratsnake.jpg,Non-Venomous,Common Rat Snake,a579db131cc2908196bd5163bd55b108d53b2b89d3387d1f6116979cf10f3a71,650,421,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/maryland-black-rat-snake-2.jpg,maryland-black-rat-snake-2.jpg,Non-Venomous,Common Rat Snake,f3f194c5e63fee217d6cd6837283ab85d4ad5362684f81e3354415b743f4eeae,1936,1936,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/maxresdefault.jpg,maxresdefault.jpg,Non-Venomous,Common Rat Snake,4a3b19eb9bea861162a8634cf0d01ddad51ce7a1363fff31e22924bc4f46d082,1280,720,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Common Rat Snake/maxresdefault_001.jpg,maxresdefault_001.jpg,Non-Venomous,Common Rat Snake,2c361b9c108e8481546cbbeb1eafb3063dad92cd6a422bad9213e611912534aa,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/ptyas-carinatus-keeled-rat-snake9.jpg,ptyas-carinatus-keeled-rat-snake9.jpg,Non-Venomous,Common Rat Snake,d859bc1ebd549d1c0ded0b2324d1e659c7bf682b6320f492cf4b395ca7454036,550,284,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/Ptyas-korros-Krabi.jpg,Ptyas-korros-Krabi.jpg,Non-Venomous,Common Rat Snake,38fb87426306e74fcd26d8eb295ff57b7eca750006cdbe0153bc63a4a41d7fbe,1200,425,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/Ptyas_mucosus_04.JPG,Ptyas_mucosus_04.JPG,Non-Venomous,Common Rat Snake,ecf3a889d2ee9b330e662175c9999d84447c8ce4c96ca4825a0d60105531fae8,640,480,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Rat Snake/Pytas-mucosus-Bob-Burgess-permissioned.jpg,Pytas-mucosus-Bob-Burgess-permissioned.jpg,Non-Venomous,Common Rat Snake,004c97521830249a71e7a2b73e4037f450c4cd05fa90a530d664a3fc2635aff6,1000,380,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/0604.jpeg,0604.jpeg,Non-Venomous,Common Sand Boa,f5d56a1d6e4c2200911aeaf6f04f367e14d1d459b54bb2739ff3a027d731e112,1024,768,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/20141005_190516.jpg,20141005_190516.jpg,Non-Venomous,Common Sand Boa,e2a22fce15584abd501492bf3e0b0696048c240a823b6bb763a686fec34e17e9,3264,2448,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/87.jpg,87.jpg,Non-Venomous,Common Sand Boa,4e983cadad74d51c7574a2968a2f0e2fcdd8fb2c611641d691f34091d046d0ec,828,540,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/econf.jpg,econf.jpg,Non-Venomous,Common Sand Boa,cc305a6d504f9a3665cd093c5500618ad71027028fe5bdc65d9fe4aeac9b1195,449,240,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/emm_m1.jpg,emm_m1.jpg,Non-Venomous,Common Sand Boa,2e91a0437ddfabc0c7d4c4a1f5da702440e479abdfcd0a5c12164f410ffb38ae,570,288,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
