review_id,image_path,species,parent_class,review_type,suspected_match_path,suspected_match_split,frozen_test_involved,similarity_summary,contact_sheet_path,human_decision,human_notes,final_recommended_status
REVIEW_0191,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\a.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/a.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.3419; pixel_corr=0.9988; SSIM=0.9977; hist_corr=0.9734; ORB_good=11; ORB_inliers=10; ORB_inlier_ratio=0.9091,contact_sheets/duplicate_review/review_0191_duplicate_review.png,,,
REVIEW_0192,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\aaaa.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/aaaa.JPG,TRAIN,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.3331; pixel_corr=0.9985; SSIM=0.9972; hist_corr=0.9913; ORB_good=9; ORB_inliers=7; ORB_inlier_ratio=0.7778,contact_sheets/duplicate_review/review_0192_duplicate_review.png,,,
REVIEW_0193,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\D8B_8271_Daboia_siamensis_Sa_Keao9x16-300x169.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/D8B_8271_Daboia_siamensis_Sa_Keao9x16-300x169.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4367; pixel_corr=0.9994; SSIM=0.9970; hist_corr=0.9998; ORB_good=12; ORB_inliers=10; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0193_duplicate_review.png,,,
REVIEW_0194,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\D8B_8356_Daboia_Siamensis_Sa_Keao-720x340.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/D8B_8356_Daboia_Siamensis_Sa_Keao-720x340.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.5278; pixel_corr=0.9995; SSIM=0.9979; hist_corr=0.9994; ORB_good=7; ORB_inliers=7; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0194_duplicate_review.png,,,
REVIEW_0195,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\daboia russelli copy.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/daboia russelli copy.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4626; pixel_corr=0.9987; SSIM=0.9966; hist_corr=0.9924; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0195_duplicate_review.png,,,
REVIEW_0196,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Daboia-siamensis-–-Eastern-Russell’s-Viper-Siamese-Russell’s-Viper-2.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/Daboia-siamensis-ΓÇô-Eastern-RussellΓÇÖs-Viper-Siamese-RussellΓÇÖs-Viper-2.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3637; pixel_corr=0.9983; SSIM=0.9953; hist_corr=0.9946; ORB_good=13; ORB_inliers=12; ORB_inlier_ratio=0.9231,contact_sheets/duplicate_review/review_0196_duplicate_review.png,,,
REVIEW_0197,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Daboia_russelii_A_Chawla01.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Daboia_russelii_A_Chawla01.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.2500; pixel_corr=0.9993; SSIM=0.9919; hist_corr=0.9971; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0197_duplicate_review.png,,,
REVIEW_0198,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Daboia_siamensis_WN_adult_D8D_5167e.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Daboia_siamensis_WN_adult_D8D_5167e.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3623; pixel_corr=0.9998; SSIM=0.9960; hist_corr=0.9996; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0198_duplicate_review.png,,,
REVIEW_0199,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\DSC_1996.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/DSC_1996.JPG,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3306; pixel_corr=0.9997; SSIM=0.9969; hist_corr=0.9986; ORB_good=12; ORB_inliers=10; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0199_duplicate_review.png,,,
REVIEW_0200,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\File-Daboia_russelii_head_A_Chawla02.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/File-Daboia_russelii_head_A_Chawla02.jpg,TRAIN,NO,pHash=2; dHash=1; aHash=0; aspect_delta=0.2500; pixel_corr=0.9986; SSIM=0.9957; hist_corr=0.9991; ORB_good=7; ORB_inliers=4; ORB_inlier_ratio=0.5714,contact_sheets/duplicate_review/review_0200_duplicate_review.png,,,
REVIEW_0201,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\IMG_1426-Edit.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/IMG_1426-Edit.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3337; pixel_corr=0.9991; SSIM=0.9971; hist_corr=0.9976; ORB_good=16; ORB_inliers=12; ORB_inlier_ratio=0.7500,contact_sheets/duplicate_review/review_0201_duplicate_review.png,,,
REVIEW_0202,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\IMG_3809-2.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_3809-2.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3303; pixel_corr=0.9995; SSIM=0.9972; hist_corr=0.9990; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0202_duplicate_review.png,,,
REVIEW_0203,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\IMG_3822-2.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/IMG_3822-2.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3484; pixel_corr=0.9990; SSIM=0.9965; hist_corr=0.9971; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0203_duplicate_review.png,,,
REVIEW_0204,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\IMG_4386-2.jpg,Russell's Viper,Venomous,LABEL_REVIEW,Venomous/Saw-scaled Viper/IMG_4386-2.jpg,NEW_DATASET,NO,EXACT_DUPLICATE; Byte-identical image occurs in different species folders; biological label not inferred.,contact_sheets/label_review/review_0204_label_review.png,,,
REVIEW_0205,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\maxresdefault.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault (3).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9993; SSIM=0.9964; hist_corr=0.9995; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0205_duplicate_review.png,,,
REVIEW_0206,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\maxresdefault_001.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_001.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9986; hist_corr=0.9994; ORB_good=10; ORB_inliers=6; ORB_inlier_ratio=0.6000,contact_sheets/duplicate_review/review_0206_duplicate_review.png,,,
REVIEW_0207,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\maxresdefault_002.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_002 (3).jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4375; pixel_corr=0.9978; SSIM=0.9943; hist_corr=0.9984; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0207_duplicate_review.png,,,
REVIEW_0208,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\maxresdefault_006.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_006.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9987; hist_corr=0.9995; ORB_good=10; ORB_inliers=7; ORB_inlier_ratio=0.7000,contact_sheets/duplicate_review/review_0208_duplicate_review.png,,,
REVIEW_0209,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\maxresdefault_007.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_007.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9996; SSIM=0.9967; hist_corr=0.9996; ORB_good=9; ORB_inliers=9; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0209_duplicate_review.png,,,
REVIEW_0210,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\P7180061.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/P7180061.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4460; pixel_corr=0.9992; SSIM=0.9981; hist_corr=0.9998; ORB_good=5; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0210_duplicate_review.png,,,
REVIEW_0211,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\RC1848W.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/RC1848W.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.5562; pixel_corr=0.9996; SSIM=0.9953; hist_corr=0.9983; ORB_good=9; ORB_inliers=8; ORB_inlier_ratio=0.8889,contact_sheets/duplicate_review/review_0211_duplicate_review.png,,,
REVIEW_0212,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\RUSFULL_.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/RUSFULL_.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3383; pixel_corr=0.9994; SSIM=0.9970; hist_corr=0.9996; ORB_good=11; ORB_inliers=9; ORB_inlier_ratio=0.8182,contact_sheets/duplicate_review/review_0212_duplicate_review.png,,,
REVIEW_0213,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\RUSHEAD1.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/RUSHEAD1.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3517; pixel_corr=0.9996; SSIM=0.9960; hist_corr=0.9995; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0213_duplicate_review.png,,,
REVIEW_0214,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russell's_Viper.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Russells_Viper.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.3333; pixel_corr=0.9994; SSIM=0.9929; hist_corr=0.9993; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0214_duplicate_review.png,,,
REVIEW_0215,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russell's_Viper_(Daboia_russelli).JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Russells_Viper_(Daboia_russelli).JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9996; SSIM=0.9967; hist_corr=0.9991; ORB_good=0; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0215_duplicate_review.png,,,
REVIEW_0216,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russell's_Viper_-_Transportation_Box.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/Russells_Viper_Transportation_Box.JPG,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9998; SSIM=0.9964; hist_corr=0.9985; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0216_duplicate_review.png,,,
REVIEW_0217,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\russell-s-viper-male.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/russell-s-viper-male.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4382; pixel_corr=0.9998; SSIM=0.9956; hist_corr=0.9999; ORB_good=44; ORB_inliers=21; ORB_inlier_ratio=0.4773,contact_sheets/duplicate_review/review_0217_duplicate_review.png,,,
REVIEW_0218,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\RUSSELL_VIPER.JPG,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/RUSSELL_VIPER.JPG,TRAIN,NO,pHash=0; dHash=1; aHash=1; aspect_delta=0.2500; pixel_corr=0.9996; SSIM=0.9974; hist_corr=0.9962; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0218_duplicate_review.png,,,
REVIEW_0219,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russels-viper-Mike-Lyssarides-permissioned.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Russels-viper-Mike-Lyssarides-permissioned.jpg,TRAIN,NO,pHash=2; dHash=0; aHash=1; aspect_delta=0.4363; pixel_corr=0.9996; SSIM=0.9963; hist_corr=0.9994; ORB_good=10; ORB_inliers=10; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0219_duplicate_review.png,,,
REVIEW_0220,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\RV1.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/RV1.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.4375; pixel_corr=0.9988; SSIM=0.9953; hist_corr=0.9992; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0220_duplicate_review.png,,,
REVIEW_0221,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\siamese-russells-viper.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/siamese-russells-viper.jpg,TRAIN,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9996; SSIM=0.9974; hist_corr=0.9991; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0221_duplicate_review.png,,,
REVIEW_0222,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\sites_snake-antivenin.com_files_russell-viper-daboia-russelli-siamensis-antivenom-red-cross.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/sites_snake-antivenin.com_files_russell-viper-daboia-russelli-siamensis-antivenom-red-cross.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4236; pixel_corr=0.9997; SSIM=0.9984; hist_corr=0.9932; ORB_good=12; ORB_inliers=8; ORB_inlier_ratio=0.6667,contact_sheets/duplicate_review/review_0222_duplicate_review.png,,,
REVIEW_0223,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\snake-bit-mit-resize-1.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/snake-bit-mit-resize-1.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4365; pixel_corr=0.9995; SSIM=0.9984; hist_corr=0.9979; ORB_good=10; ORB_inliers=4; ORB_inlier_ratio=0.4000,contact_sheets/duplicate_review/review_0223_duplicate_review.png,,,
REVIEW_0224,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\toz19228l.jpg,Russell's Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/toz19228l.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.2500; pixel_corr=0.9992; SSIM=0.9971; hist_corr=0.9997; ORB_good=16; ORB_inliers=15; ORB_inlier_ratio=0.9375,contact_sheets/duplicate_review/review_0224_duplicate_review.png,,,
REVIEW_0225,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\0240.jpeg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/0240.jpg,TRAIN,NO,pHash=4; dHash=0; aHash=0; aspect_delta=0.3920; pixel_corr=0.9677; SSIM=0.9154; hist_corr=0.9987; ORB_good=19; ORB_inliers=16; ORB_inlier_ratio=0.8421,contact_sheets/duplicate_review/review_0225_duplicate_review.png,,,
REVIEW_0226,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\0804.jpeg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/0804.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4756; pixel_corr=0.9842; SSIM=0.9166; hist_corr=0.9977; ORB_good=9; ORB_inliers=9; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0226_duplicate_review.png,,,
REVIEW_0227,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\114-viper.jpg,Saw-scaled Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/114-viper.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.4379; pixel_corr=0.9997; SSIM=0.9980; hist_corr=0.9995; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,contact_sheets/frozen_test_review/review_0227_frozen_test_review.png,,,
REVIEW_0228,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\12873_2012_Article_167_Fig1_HTML.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/12873_2012_Article_167_Fig1_HTML.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.4033; pixel_corr=0.9993; SSIM=0.9976; hist_corr=0.9968; ORB_good=7; ORB_inliers=5; ORB_inlier_ratio=0.7143,contact_sheets/duplicate_review/review_0228_duplicate_review.png,,,
REVIEW_0229,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\15155896108_9c22ac4833_b.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/15155896108_9c22ac4833_b.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4229; pixel_corr=0.9994; SSIM=0.9981; hist_corr=0.9983; ORB_good=9; ORB_inliers=8; ORB_inlier_ratio=0.8889,contact_sheets/duplicate_review/review_0229_duplicate_review.png,,,
REVIEW_0230,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\506552827-egyptian-saw-scaled-viper-wriggling-gecko-chad.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/506552827-egyptian-saw-scaled-viper-wriggling-gecko-chad.jpg,TRAIN,NO,pHash=2; dHash=1; aHash=0; aspect_delta=0.4375; pixel_corr=0.9996; SSIM=0.9954; hist_corr=0.9995; ORB_good=16; ORB_inliers=14; ORB_inlier_ratio=0.8750,contact_sheets/duplicate_review/review_0230_duplicate_review.png,,,
REVIEW_0231,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\5739148026_6b28169cd9_b.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/5739148026_6b28169cd9_b.jpg,VALIDATION,NO,pHash=2; dHash=1; aHash=0; aspect_delta=0.4600; pixel_corr=0.9983; SSIM=0.9944; hist_corr=0.9999; ORB_good=6; ORB_inliers=5; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0231_duplicate_review.png,,,
REVIEW_0232,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\602197057-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/602197057-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9994; SSIM=0.9969; hist_corr=0.9999; ORB_good=13; ORB_inliers=9; ORB_inlier_ratio=0.6923,contact_sheets/duplicate_review/review_0232_duplicate_review.png,,,
REVIEW_0233,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\619283807-egyptian-saw-scaled-viper-lurking-chad-sahara-das-versunkene-paradies.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/619283807-egyptian-saw-scaled-viper-lurking-chad-sahara-das-versunkene-paradies.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9992; SSIM=0.9968; hist_corr=0.9998; ORB_good=13; ORB_inliers=12; ORB_inlier_ratio=0.9231,contact_sheets/duplicate_review/review_0233_duplicate_review.png,,,
REVIEW_0234,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\661453767-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/661453767-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=2; aspect_delta=0.4375; pixel_corr=0.9993; SSIM=0.9974; hist_corr=0.9998; ORB_good=13; ORB_inliers=11; ORB_inlier_ratio=0.8462,contact_sheets/duplicate_review/review_0234_duplicate_review.png,,,
REVIEW_0235,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\6834742881_d6100bca97_b.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/6834742881_d6100bca97_b.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3975; pixel_corr=0.9993; SSIM=0.9953; hist_corr=0.9997; ORB_good=18; ORB_inliers=17; ORB_inlier_ratio=0.9444,contact_sheets/duplicate_review/review_0235_duplicate_review.png,,,
REVIEW_0236,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\686451267-wall-gecko-egyptian-saw-scaled-viper-worming-chad.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/686451267-wall-gecko-egyptian-saw-scaled-viper-worming-chad.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9998; SSIM=0.9966; hist_corr=0.9990; ORB_good=16; ORB_inliers=13; ORB_inlier_ratio=0.8125,contact_sheets/duplicate_review/review_0236_duplicate_review.png,,,
REVIEW_0237,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\699780063-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/699780063-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9964; hist_corr=0.9987; ORB_good=19; ORB_inliers=19; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0237_duplicate_review.png,,,
