new_relative_path,new_parent,new_species,match_type,classification,existing_relative_path,existing_class,existing_split,phash_distance,dhash_distance,leakage_risk
Non-Venomous/Checkered Keelback/Checkered keelback_001.JPG,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered keelback_001.JPG,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/checkered keelback_002.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered keelback_002.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Checkered Keelback_003.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered Keelback_003.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered keelback_004.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered keelback_004.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon1.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon1.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon2.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Non_Venomous_Snake/checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon2.jpg,Non_Venomous_Snake,VALIDATION,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-snake.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-snake.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-EYJX7F.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-EYJX7F.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-eyjx7x.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-eyjx7x.jpg,Non_Venomous_Snake,TRAIN,2,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-EYJX8X.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-EYJX8X.jpg,Non_Venomous_Snake,TRAIN,2,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-xenochrophis-piscator-non-venomous-common-checkered-a0jd7j.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-xenochrophis-piscator-non-venomous-common-checkered-a0jd7j.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-xenochrophis-piscator-non-venomous-common-checkered-BB81D9.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-xenochrophis-piscator-non-venomous-common-checkered-BB81D9.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-xenochrophis-piscator-non-venomous-common-checkered-C68YTX.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-xenochrophis-piscator-non-venomous-common-checkered-C68YTX.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/checkered-keelback-xenochrophis-piscator-non-venomous-common-paniwala-AX0A6G.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-xenochrophis-piscator-non-venomous-common-paniwala-AX0A6G.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-xenochrophis-piscator-non-venomous-common-scavenging-b31r66.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback-xenochrophis-piscator-non-venomous-common-scavenging-b31r66.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered-keelback-xenochrophis-piscator-ranthambhore-national-park-ajyt7g.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Non_Venomous_Snake/checkered-keelback-xenochrophis-piscator-ranthambhore-national-park-ajyt7g.jpg,Non_Venomous_Snake,VALIDATION,2,0,False
Non-Venomous/Checkered Keelback/Checkered-Keelback_001.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelback_001.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/checkered-keelback_002.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered-keelback_002.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Checkered-Keelback_003.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelback_003.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/Checkered-keelback_004.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-keelback_004.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Checkered-keelback_in_IIT_Bombay.JPG,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-keelback_in_IIT_Bombay.JPG,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Checkered-Keelbacks-2.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelbacks-2.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Checkered-Keelbacks-4.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelbacks-4.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Checkered-Keelbacks-6.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered-Keelbacks-6.jpg,Non_Venomous_Snake,TRAIN,0,2,False
Non-Venomous/Checkered Keelback/Checkered_Keelback.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered_Keelback.jpg,Non_Venomous_Snake,TRAIN,2,0,False
Non-Venomous/Checkered Keelback/Checkered_Keelback_(Xenochrophis_piscator)_漁游蛇.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered_Keelback_(Xenochrophis_piscator)_µ╝üµ╕╕Φ¢ç.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Checkered_Keelback_(Xenochrophis_piscator)_漁游蛇2.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Non_Venomous_Snake/Checkered_Keelback_(Xenochrophis_piscator)_µ╝üµ╕╕Φ¢ç2.jpg,Non_Venomous_Snake,VALIDATION,2,1,False
Non-Venomous/Checkered Keelback/Checkered_Keelback_(Xenochrophis_piscator)_漁游蛇5.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Checkered_Keelback_(Xenochrophis_piscator)_µ╝üµ╕╕Φ¢ç5.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/checkered_keelback_water_snake.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/checkered_keelback_water_snake.jpg,Non_Venomous_Snake,TRAIN,0,0,False
"Non-Venomous/Checkered Keelback/Checkered_Keelback_Xenochrophis_piscator_Schneider,_1799_Assam_by_Dr_Raju_Kasambe_DSC_0477_(2).JPG",Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,"train/Non_Venomous_Snake/Checkered_Keelback_Xenochrophis_piscator_Schneider,_1799_Assam_by_Dr_Raju_Kasambe_DSC_0477_(2).JPG",Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Chekkered Keel Back.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Chekkered Keel Back.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/chequred keelback.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/chequred keelback.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/ckb.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/ckb.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Cm9GKVuUMAAoh1K.jpg,Non-Venomous,Checkered Keelback,NEAR,POSSIBLE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Cm9GKVuUMAAoh1K.jpg,Non_Venomous_Snake,TRAIN,0,3,False
Non-Venomous/Checkered Keelback/CxDP8_ZUoAQhwy3.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Non_Venomous_Snake/CxDP8_ZUoAQhwy3.jpg,Non_Venomous_Snake,VALIDATION,0,1,False
Non-Venomous/Checkered Keelback/DSC00369.JPG,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/DSC00369.JPG,Non_Venomous_Snake,TRAIN,2,0,False
Non-Venomous/Checkered Keelback/DSC00813.JPG,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/DSC00813.JPG,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/DSC4977.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/DSC4977.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/DSC_3798-1.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/DSC_3798-1.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/dyabayack.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/dyabayack.jpg,Non_Venomous_Snake,TRAIN,2,0,False
Non-Venomous/Checkered Keelback/Fauna-6.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/Fauna-6.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/hqdefault.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/hqdefault.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/hqdefault_007.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/hqdefault_007.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/img_0498.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_0498.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/img_0563-copy.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_0563-copy.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/img_2570-001.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_2570-001.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/IMG_4798.JPG,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/IMG_4798.JPG,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/IMG_5300.JPG,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/IMG_5300.JPG,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/img_5554.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_5554.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/img_6516.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_6516.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/IMG_7087.JPG,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/IMG_7087.JPG,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/img_7098.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/img_7098.jpg,Non_Venomous_Snake,TRAIN,2,0,False
Non-Venomous/Checkered Keelback/keelback1.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/keelback1.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/keelback_fish (5)_s.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/keelback_fish (5)_s.jpg,Non_Venomous_Snake,TRAIN,0,1,False
Non-Venomous/Checkered Keelback/maxresdefault_003.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/maxresdefault_003.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/maxresdefault_004.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Non_Venomous_Snake/maxresdefault_004.jpg,Non_Venomous_Snake,VALIDATION,2,0,False
Non-Venomous/Checkered Keelback/maxresdefault_006.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/maxresdefault_006.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/maxresdefault_009.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/maxresdefault_009.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/maxresdefault_011.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/maxresdefault_011.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Checkered Keelback/Natrix piscator.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/Natrix piscator.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Checkered Keelback/PICT6251_fcw.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/PICT6251_fcw.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Checkered Keelback/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348263.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348263.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348284.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348284.jpg,Non_Venomous_Snake,TEST,0,2,True
Non-Venomous/Checkered Keelback/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348332.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348332.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Checkered Keelback/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348356.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/stock-photo-green-snake-checkered-keelback-xenochrophis-piscator-621348356.jpg,Non_Venomous_Snake,TEST,0,2,True
Non-Venomous/Checkered Keelback/xenochrophis-piscator-checkered-keelback-non-venomous-arunachal-pradesh-h9erhb.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/xenochrophis-piscator-checkered-keelback-non-venomous-arunachal-pradesh-h9erhb.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Checkered Keelback/xenochrophis-piscator-checkered-keelback-water-snake-close-up-non-h9erxp.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/xenochrophis-piscator-checkered-keelback-water-snake-close-up-non-h9erxp.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-DFBH00.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-DFBH00.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-h9ertg.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-h9ertg.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-H9ERXF.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-H9ERXF.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-h9erxh.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-h9erxh.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-h9erxk.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/xenochrophis-piscator-checkered-keelback-water-snake-non-venomous-h9erxk.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Checkered Keelback/Xenochrophis_piscator_at_Kadavoor.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/Xenochrophis_piscator_at_Kadavoor.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Checkered Keelback/yellow-spotted-keelback-11-26-10-in-payao-province-31.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/yellow-spotted-keelback-11-26-10-in-payao-province-31.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Checkered Keelback/yellow-spotted-keelback-11-26-10-in-payao-province1.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/yellow-spotted-keelback-11-26-10-in-payao-province1.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/yellow-spotted-keelback-3-17-11-in-ramkhamhaeng.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/yellow-spotted-keelback-3-17-11-in-ramkhamhaeng.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/yellow-spotted-keelback-xenocropis-flavipunctus-vietnam-alex-krohn-21.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/yellow-spotted-keelback-xenocropis-flavipunctus-vietnam-alex-krohn-21.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Checkered Keelback/yellowspottedkeelback.jpg,Non-Venomous,Checkered Keelback,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/yellowspottedkeelback.jpg,Non_Venomous_Snake,TEST,0,1,True
Non-Venomous/Common Rat Snake/0763.jpeg,Non-Venomous,Common Rat Snake,NEAR,POSSIBLE_NEAR_DUPLICATE,validation/Non_Venomous_Snake/46666.jpg,Non_Venomous_Snake,VALIDATION,4,3,False
Non-Venomous/Common Rat Snake/0e07f0ba188cf87784d3c48f54e91ce3.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/0e07f0ba188cf87784d3c48f54e91ce3.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Common Rat Snake/1.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/1.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Common Rat Snake/11225995516_f9288eb60a_b.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/11225995516_f9288eb60a_b.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Common Rat Snake/112282-850x565-Yellow_Rat_Snake.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/112282-850x565-Yellow_Rat_Snake.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Common Rat Snake/126763-004-312A729C.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/126763-004-312A729C.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Common Rat Snake/130108132044_1_900x600.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/130108132044_1_900x600.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Common Rat Snake/143197P3112612.JPG,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/143197P3112612.JPG,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Common Rat Snake/1463253_178992368962946_371907696_n.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/1463253_178992368962946_371907696_n.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Common Rat Snake/15443305748_4134d9051d.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Non_Venomous_Snake/15443305748_4134d9051d.jpg,Non_Venomous_Snake,TRAIN,0,0,False
Non-Venomous/Common Rat Snake/16668569-Close-up-of-Indo-Chinese-Rat-snake-Thailand--Stock-Photo.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/16668569-Close-up-of-Indo-Chinese-Rat-snake-Thailand--Stock-Photo.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Common Rat Snake/175a2372jpg-35eda8314988c49d.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/175a2372jpg-35eda8314988c49d.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Common Rat Snake/178737411_XS.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/178737411_XS.jpg,Non_Venomous_Snake,TEST,0,0,True
Non-Venomous/Common Rat Snake/1YEL.jpg,Non-Venomous,Common Rat Snake,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Non_Venomous_Snake/1YEL.jpg,Non_Venomous_Snake,TEST,0,2,True
