relative_path,readable,integrity_error,truncated_warning,width,height,aspect_ratio,channels_or_mode,image_format,file_size_bytes,audit_status,review_reason
Venomous/Monocled Cobra/cf2eaebcc9e44ed3880e835f32aaddce--cobra-snake-king-cobra.jpg,True,,False,236,366,0.644809,RGB,JPEG,23637,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Chinese Cobra.jpg,True,,False,1280,960,1.333333,RGB,JPEG,288074,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/close-up-of-monocled-cobra-naja-naja-in-field-a5yxg1.jpg,True,,False,343,540,0.635185,RGB,JPEG,46738,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/cobra-looking-rat-monocled-naja-very-dangerous-food-67192387.jpg,True,,False,245,160,1.53125,RGB,JPEG,12305,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Cobra-Monocled-7356-full.jpg,True,,False,1280,720,1.777778,RGB,JPEG,193809,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,True,,False,307,160,1.91875,RGB,JPEG,17144,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/cobra-monocled.jpg,True,,False,1140,760,1.5,RGB,JPEG,161233,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/cobra-twins.jpg,True,,False,480,319,1.504702,RGB,JPEG,42888,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/cobra.jpg,True,,False,800,480,1.666667,RGB,JPEG,90146,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/cobra14n-1-web.jpg,True,,False,750,501,1.497006,RGB,JPEG,68543,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/cobra_monocled.jpg,True,,False,512,384,1.333333,RGB,JPEG,54372,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/detail-of-the-head-of-monocled-cobra-during-snake-show-in-bangkok-thailand_vruvptptg__S0000.jpg,True,,False,320,180,1.777778,RGB,JPEG,11368,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/DSC05913a-L.jpg,True,,False,800,539,1.48423,RGB,JPEG,100844,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/DSC05915-L.jpg,True,,False,800,600,1.333333,RGB,JPEG,92902,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/DwJeRobtFhFY.jpg,True,,False,373,521,0.715931,RGB,JPEG,49937,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/eba4efd1c51d679b1ecf1710a29961c2--scary-snakes-cobra-snake.jpg,True,,False,460,640,0.71875,RGB,JPEG,212723,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Entrancing_Monocled_Cobra_1440x1080.jpg,True,,False,1440,1080,1.333333,RGB,JPEG,175271,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/f0854287300e4dbf29dfacce19f436b2.jpg,True,,False,640,480,1.333333,RGB,JPEG,33614,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/hqdefault.jpg,True,,False,480,360,1.333333,RGB,JPEG,27585,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/hqdefault_005.jpg,True,,False,480,360,1.333333,RGB,JPEG,11678,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/img_09221.jpg,True,,False,800,535,1.495327,RGB,JPEG,247217,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/img_09311.jpg,True,,False,800,535,1.495327,RGB,JPEG,241688,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/jakob-lehner-monocled-cobra.jpg,True,,False,886,592,1.496622,RGB,JPEG,302275,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Krabi_King_Cobra_Show_4.jpg,True,,False,1204,800,1.505,RGB,JPEG,117922,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Male_Sunset_pic1.jpg,True,,False,600,575,1.043478,RGB,JPEG,77556,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/maxresdefault.jpg,True,,False,1920,1080,1.777778,RGB,JPEG,135261,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/maxresdefault_002.jpg,True,,False,1920,1080,1.777778,RGB,JPEG,191988,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/maxresdefault_005.jpg,True,,False,1920,1080,1.777778,RGB,JPEG,163442,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/maxresdefault_010.jpg,True,,False,1280,720,1.777778,RGB,JPEG,158020,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled Cobra (back).jpg,True,,False,448,336,1.333333,RGB,JPEG,33363,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled Cobra (front).jpg,True,,False,339,336,1.008929,RGB,JPEG,27014,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/MONOCLED COBRA-Naja naja pisonous snake in India.jpg,True,,False,175,289,0.605536,RGB,JPEG,9013,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled cobra.jpg,True,,False,396,293,1.351536,RGB,JPEG,51770,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled Cobra_001.jpg,True,,False,600,399,1.503759,RGB,JPEG,115131,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-61.jpg,True,,False,3888,2592,1.5,RGB,JPEG,4835267,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-baby-cobra3.jpg,True,,False,595,270,2.203704,RGB,JPEG,21023,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled-Cobra-1-1.jpg,True,,False,1200,1200,1.0,RGB,JPEG,163675,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-back_1.jpg,True,,False,620,344,1.802326,RGB,JPEG,27239,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-dr22tj.jpg,True,,False,345,540,0.638889,RGB,JPEG,44492,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-portrait-armx60.jpg,True,,False,450,317,1.419558,RGB,JPEG,47220,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39GW0.jpg,True,,False,1300,940,1.382979,RGB,JPEG,298899,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39H7Y.jpg,True,,False,1300,936,1.388889,RGB,JPEG,214016,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-b39h8h.jpg,True,,False,338,540,0.625926,RGB,JPEG,76947,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthia-native-to-south-eastern-asia-a7yf0g.jpg,True,,False,296,470,0.629787,RGB,JPEG,47962,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8jp.jpg,True,,False,450,319,1.410658,RGB,JPEG,59611,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8kj.jpg,True,,False,346,540,0.640741,RGB,JPEG,53010,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra-snake-death_85876_ver1.0_1280_720.jpg,True,,False,1280,720,1.777778,RGB,JPEG,78311,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra.jpg,True,,False,1024,768,1.333333,RGB,JPEG,182543,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocled-cobra_001.jpg,True,,False,1000,664,1.506024,RGB,JPEG,318453,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled-Cobras.jpg,True,,False,331,500,0.662,RGB,JPEG,263195,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled-Cobras.jpg-nggid0256-ngg0dyn-286x300x100-00f0w010c011r110f110r010t010.jpg,True,,False,286,300,0.953333,RGB,JPEG,69626,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled-Cobras_001.jpg,True,,False,1200,1088,1.102941,RGB,JPEG,195530,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled_Cobra.jpg,True,,False,320,299,1.070234,RGB,JPEG,24356,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled_Cobra00.jpg,True,,False,217,163,1.331288,RGB,JPEG,23479,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled_Cobra2.jpg,True,,False,800,601,1.331115,RGB,JPEG,202716,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled_Cobra_-Naja_kaouthia_-_In_Bangladesh_600.jpg,True,,False,600,398,1.507538,RGB,JPEG,49287,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Monocled_Cobra_3.jpg,True,,False,999,653,1.529862,RGB,JPEG,67419,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/monocledcobra.jpg,True,,False,621,466,1.332618,RGB,JPEG,104984,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-kaouthia-back.jpg,True,,False,800,534,1.498127,RGB,JPEG,366456,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-kaouthia-monocled-cobra-dr26h2.jpg,True,,False,640,445,1.438202,RGB,JPEG,67365,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-kaouthia-monocled-cobra-DV-02-15-3.jpg,True,,False,400,265,1.509434,RGB,JPEG,49823,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-kaouthia-monocled-cobra-kuiburi-800x600.jpg,True,,False,800,532,1.503759,RGB,JPEG,26866,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-kaouthia-monocled-cobra-kuiburi-800x600_001.jpg,True,,False,800,532,1.503759,RGB,JPEG,53879,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-kaouthia-monocled-cobra-kuiburi-800x600_002.jpg,True,,False,800,532,1.503759,RGB,JPEG,94099,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-kaouthia-monocled-cobras-randy-ciuros.jpg,True,,False,963,642,1.5,RGB,JPEG,303352,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/naja-top.jpg,True,,False,367,285,1.287719,RGB,JPEG,34887,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Naja_kaouthia.jpg,True,,False,316,320,0.9875,RGB,JPEG,41522,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/NajaKaouthia.jpg,True,,False,220,276,0.797101,RGB,JPEG,14941,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/original.jpg,True,,False,679,1200,0.565833,RGB,JPEG,104120,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/P1000433.JPG,True,,False,400,300,1.333333,RGB,JPEG,37515,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/P1030202.jpg,True,,False,920,612,1.503268,RGB,JPEG,361491,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/People-Group-Monocled-Cobra-on-display-0029.jpg,True,,False,1280,1257,1.018298,RGB,JPEG,199072,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Piebald1.jpg,True,,False,400,300,1.333333,RGB,JPEG,46646,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/rearfanged~~element117.JPG,True,,False,791,525,1.506667,RGB,JPEG,91631,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/snak21.jpg,True,,False,1024,683,1.499268,RGB,JPEG,36357,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/stock-photo-monocle-cobra-36770869.jpg,True,,False,450,319,1.410658,RGB,JPEG,42701,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/stock-photo-monocle-cobra-83440318.jpg,True,,False,450,319,1.410658,RGB,JPEG,46877,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/stock-photo-the-monocled-cobra-also-called-monocellate-cobra-is-a-cobra-species-widespread-across-south-and-658718986.jpg,True,,False,450,304,1.480263,RGB,JPEG,29998,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/stock-photo-the-monocled-cobra-naja-kaouthia-also-called-monocellate-cobra-602177225.jpg,True,,False,450,320,1.40625,RGB,JPEG,36978,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/stock-photo-the-monocled-cobra-naja-kaouthia-also-called-monocellate-cobra-is-a-cobra-species-widespread-647998777.jpg,True,,False,450,320,1.40625,RGB,JPEG,33931,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/suphan-phase-monocled.jpg,True,,False,298,450,0.662222,RGB,JPEG,13804,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/texas-teen-suicide-snakebite.jpg,True,,False,940,545,1.724771,RGB,JPEG,113983,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/Thai05M4Bild06MscC400.jpg,True,,False,400,626,0.638978,RGB,JPEG,106627,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/toz13182l.jpg,True,,False,1600,1200,1.333333,RGB,JPEG,355552,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/toz13183l.jpg,True,,False,1200,900,1.333333,RGB,JPEG,260117,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/toz16925l.jpg,True,,False,1600,1200,1.333333,RGB,JPEG,239196,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Monocled Cobra/tumblr_inline_n5ssgeNsfl1sgqxtf.jpg,True,,False,500,667,0.749625,RGB,JPEG,98447,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/00483026.jpg,True,,False,700,467,1.498929,RGB,JPEG,316038,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/00550436.jpg,True,,False,467,700,0.667143,RGB,JPEG,218455,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/00550437.jpg,True,,False,700,467,1.498929,RGB,JPEG,221040,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/00550438.jpg,True,,False,467,700,0.667143,RGB,JPEG,298752,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/01AS-N31E.jpg,True,,False,342,230,1.486957,RGB,JPEG,43724,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/01AS-N8UP.jpg,True,,False,350,230,1.521739,RGB,JPEG,49121,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/01AS-N8UQ.jpg,True,,False,340,230,1.478261,RGB,JPEG,46310,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/01AS-QYGA.jpg,True,,False,345,230,1.5,RGB,JPEG,45690,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/0390.jpeg,True,,False,768,504,1.52381,RGB,JPEG,196869,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/0499.jpeg,True,,False,850,567,1.499118,RGB,JPEG,411652,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/08JulPykke02 viper.ART_G835841D7.1+09THRUSSELL_VIPER_2.jpg,True,,False,615,384,1.601562,RGB,JPEG,53549,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/1.jpg,True,,False,360,227,1.585903,RGB,JPEG,38285,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/1124russviper001.JPG,True,,False,1280,848,1.509434,RGB,JPEG,210439,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
Venomous/Russell's Viper/1232377184_b7561e0e4a_b.jpg,True,,False,1024,768,1.333333,RGB,JPEG,256032,PROVENANCE_REVIEW,source provenance and training reuse rights not verified
