relative_path,filename,extension,parent_label,species_label,intended_model_class,width,height,channels_or_mode,file_size_bytes,sha256,perceptual_hash,dhash,readable,exact_duplicate_group,near_duplicate_group,source_group_id,existing_dataset_match,existing_split_match,label_conflict,provenance_status,audit_status,review_reason,image_format,aspect_ratio,integrity_error,truncated_warning
Non-Venomous/Checkered Keelback/28338459702_4ec8e72d4b_b.jpg,28338459702_4ec8e72d4b_b.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1024,768,RGB,166828,be59cdb263865961dca2377f15c53f449acb6f658d7010c9beed33ced29b4cf3,b101e4e28dff5d18,078e385adb0e05a6,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Checkered Keelback/3127695936_95cf55577b.jpg,3127695936_95cf55577b.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,377,RGB,102723,0fbecd97e87319d2caa00b52c79764a6cd02edd0a0f95141c4032a97ff8a0482,aa9565cad46a99e4,d2de2f6dc4f10382,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.32626,,False
Non-Venomous/Checkered Keelback/3225992238_8e9d60ce0e.jpg,3225992238_8e9d60ce0e.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,327,RGB,115354,2571f53f1a8a5089cf6e9a85413e2d9737bc8157c38397a6197337830a297c19,8380fcff076419d3,e0f8d8e6e872f0c8,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.529052,,False
Non-Venomous/Checkered Keelback/32687581990_c21854f8d1_b.jpg,32687581990_c21854f8d1_b.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1024,694,RGB,295345,acbc1ce6bf8ed6fdc0032f3c3660922d6e48be5908058e3f802da2585109a1ce,bf279049c27e191e,dc5e6c6765533488,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.475504,,False
Non-Venomous/Checkered Keelback/3344089792_507b20d221.jpg,3344089792_507b20d221.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,382,RGB,119290,14eb0aa1a86888ac40e15fa056d4d5a42c7d9da242fa288ed970c7fb44123ec4,eae9e326a54fc940,439d1146042d498b,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.308901,,False
Non-Venomous/Checkered Keelback/3458289635_0a26c79263.jpg,3458289635_0a26c79263.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,364,500,RGB,178809,9dd94cb8d2041626c7242349871f5d18a560a15ccc54717b0398dbf1d6e810d7,a38b1a06cd33e62f,fde8cb5a46ccdf30,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.728,,False
Non-Venomous/Checkered Keelback/3458294653_a8b87fc769.jpg,3458294653_a8b87fc769.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,424,RGB,131722,40d7c1da0201420b2560427498643a674ecbc85a36dbd159ec0e294aea6a01b1,da849f2c31cfa619,b0a0e184190561f8,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.179245,,False
Non-Venomous/Checkered Keelback/3459109170_e6448377cd.jpg,3459109170_e6448377cd.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,396,RGB,129878,b4939265d591ffd595d5270a5425336de0ec06ef8492812e5c9ee76f8638b498,a9d6d52b20d2db13,11262187cb5b9796,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.262626,,False
Non-Venomous/Checkered Keelback/350_e_s_500.jpg,350_e_s_500.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1493,993,RGB,266384,8e64ce5421bf22fdc7f56cbabea6462777b6fe8b038632f773bea8c5b18d10b7,dcca651ec93833e1,21240933717d1e86,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.503525,,False
Non-Venomous/Checkered Keelback/4094409490_7b474a5030.jpg,4094409490_7b474a5030.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,342,RGB,189060,4db73f15d9bbba46911875d37a9430cc1810258e9cf44b3d682474f10ba17710,bf07866cd037c364,2c2f5a3b371b2e2c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.461988,,False
Non-Venomous/Checkered Keelback/45009f00bb38a1754edbdffde787a5b6--amphibians-reptiles.jpg,45009f00bb38a1754edbdffde787a5b6--amphibians-reptiles.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,236,353,RGB,14725,a6b1fc0deeb987d28624baeac9193829dd5e4bba03a073f62443cf1cf9a68961,c6df3186784d8696,2040e0e0e0e4e289,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.668555,,False
Non-Venomous/Checkered Keelback/483d1b4810b93241b433267681151497--snakes-animals.jpg,483d1b4810b93241b433267681151497--snakes-animals.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,736,551,RGB,33478,5ad014bdd9267a7f85acf8c068130f503088f59a7e0220ce25c07a92c44b123b,cfcf9db922300c8d,eb606085e333864c,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.335753,,False
Non-Venomous/Checkered Keelback/4884945878_999a15707b_o.jpg,4884945878_999a15707b_o.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,800,535,RGB,297389,43cf6d29130c6f75c284899b9351f5042efe209ac6344e3c78dd233cf798b809,a8cf98ab94d02f3c,7b4b638827dbb9bd,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.495327,,False
Non-Venomous/Checkered Keelback/491121-checkered-keeeled-back.jpg,491121-checkered-keeeled-back.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,3265,2449,RGB,2088008,cf65e66e23fd69dc86db7a5a02eaf928c7fdad4ea6529fd560d3e71d7a5e7172,a20d7ae30f58916f,e1e7b9a466cd8d27,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333197,,False
Non-Venomous/Checkered Keelback/5132438158_7853cbf717.jpg,5132438158_7853cbf717.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,313,RGB,185093,f9a83b99a6b681b4fa5d9eb0a8573e0a2fa44afdb611b9b3a8b70ad6b8bb7d62,a786f268d6230d76,e76fce64aaf39f2a,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.597444,,False
Non-Venomous/Checkered Keelback/5389390663_3fee7a07d3_o.jpg,5389390663_3fee7a07d3_o.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,773,516,RGB,152142,455914a74706f9da53c636e46b630b1cfc63f919ffdd0351575bad256f308c5d,81c62b6b6db8f831,e8cc9ca4c2913392,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.498062,,False
Non-Venomous/Checkered Keelback/6.jpg,6.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,960,455,RGB,76757,7bb71e95fbd225c9373d2997235ca60d4cbe24ca940f38388441ee0ecd52f563,ea4794314266addb,c0cc93c549978df0,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,2.10989,,False
Non-Venomous/Checkered Keelback/6040463084_f23655f730.jpg,6040463084_f23655f730.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,333,RGB,89271,97927045aeebeaff72082f02f272ac66f092f7ea5b2ee0c84cf92e27df295213,d14c3c451ef8c1eb,34e19139c8ca983c,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.501502,,False
Non-Venomous/Checkered Keelback/6069690177_f5cd0dbe69_o.jpg,6069690177_f5cd0dbe69_o.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,800,533,RGB,327972,5aba4240384c6959dbfb8980ccf8225a44da5052e113fd38465932d06514cef4,f00ff16f027467c8,161ab23c990d9198,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.500938,,False
Non-Venomous/Checkered Keelback/6888018080_51ce929728.jpg,6888018080_51ce929728.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,333,RGB,192376,06a843a931cad6667e00fd14fc43fe8bc8e585dae165a9cbdc42a08850acb2c2,9cf04f06675da730,eabcbd34dd7c3062,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.501502,,False
Non-Venomous/Checkered Keelback/7170810054_1373b1b24f_b.jpg,7170810054_1373b1b24f_b.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1024,547,RGB,168030,b7945cfae0931f10626a060f7a79d3cac37c1d36c5a8bc9227df01b77929f523,a7cc39c68e338c71,b2cba26cedecd9df,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.872029,,False
Non-Venomous/Checkered Keelback/7170812976_3a35bbdba2_b.jpg,7170812976_3a35bbdba2_b.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1024,717,RGB,357020,c3dd6883ebf9eddcb2ca19acd2cef98d8e0f5c05bf367a13a0498210efa2653d,e890d765ab5074da,912abc971b06b153,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.428173,,False
Non-Venomous/Checkered Keelback/8499894995_0bb1f2a772_m.jpg,8499894995_0bb1f2a772_m.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,240,180,RGB,21651,22b615b597a628f8ca6dd4b0622c429de2be45485892ca366025932e6b130c8a,9df6c34c049b3cb2,e44a3c5a363659d2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Checkered Keelback/8500953244_9c4fde2dc2_m.jpg,8500953244_9c4fde2dc2_m.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,240,180,RGB,24764,30a0dfde249a284845a8d4aef64a7afb853c1bde06ad5fa463e4a4fabcd78f0b,b3aec625a56ed007,6f79181bdb9ac798,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Checkered Keelback/8934339313_505460cf04.jpg,8934339313_505460cf04.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,375,RGB,166791,1f463586fe4d77ab475ba38e1f858482abe28784d08840d91a9f6e52eceed3c9,b3b9819b4ea4d21d,5b5b9f0f6df99ece,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.333333,,False
Non-Venomous/Checkered Keelback/9181975166_5a8900bcb4_b.jpg,9181975166_5a8900bcb4_b.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1024,576,RGB,260078,0571fdbdc18bad900dbf7b50ebed9b9e542eca167db67eef09737e26dcda0123,951ec633994cb64b,d8aca4969a8cc262,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.777778,,False
Non-Venomous/Checkered Keelback/9258449401_fee23ab38e.jpg,9258449401_fee23ab38e.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,327,RGB,67828,8f2ca48b0e3d9943da881d99d3397b37a9ece9c935f97c848b32a444a72e0195,8cdc6aa7d67b3180,667490306406234f,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.529052,,False
Non-Venomous/Checkered Keelback/_9068dce4-3ca7-11e7-99bd-b9a47f5fadca.jpg,_9068dce4-3ca7-11e7-99bd-b9a47f5fadca.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,960,538,RGB,82682,2783b7935c05a5da46f1eee5815d80cbf3076f55350d14d9003c808d0a128440,a35678af45bb1268,280448ea676f3b9a,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.784387,,False
Non-Venomous/Checkered Keelback/_DSC0413.jpg,_DSC0413.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1407,850,RGB,321260,1a75ab6ab435730b14228d5c0f36f661419d2f69e94a1858df17e1963cc9ef33,c27b9544dabb1b12,f0e9c9c9c4f4d6d8,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.655294,,False
Non-Venomous/Checkered Keelback/_DSC0418.jpg,_DSC0418.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1300,850,RGB,378724,36edfd2877c35e6372af36ad4321aa9c65063ea89da402222ad5e768292847d3,d12e087d935a6d63,da94e5e848129890,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.529412,,False
Non-Venomous/Checkered Keelback/amphiesma-stolatum_gerrut2.jpg,amphiesma-stolatum_gerrut2.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,800,535,RGB,177139,cd03c0cd4a7aa3e46557e3e3a845947e3b7b72c55a178137ba09b0e8a3c61295,e7e7810107053f3f,c4040e6663181202,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.495327,,False
Non-Venomous/Checkered Keelback/Amphiesma_stolata (2).jpg,Amphiesma_stolata (2).jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,320,223,RGB,38985,7459d4dbe5a401e7bf52f039133bb048985b4bcf8d6c7a68fb8fccfbc4fdc46f,afca14e11f31f02b,8fc1d35a424e8f7e,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.434978,,False
Non-Venomous/Checkered Keelback/Amphiesma_stolata.jpg,Amphiesma_stolata.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,320,234,RGB,35488,17820d816bd281f988913cc12d879fdc10c15b3d444d1898c9d8dd5e893c27c0,aac0e18f4dd6635a,429399a4f34d6d5b,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.367521,,False
Non-Venomous/Checkered Keelback/AmpMai2.jpg,AmpMai2.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,443,293,RGB,222418,96394f65330e3f1293f7a29bae83a48ba6f737df6d0161ba8e456ac3abf9b503,fab1c14896696f34,98980f5575218706,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.511945,,False
Non-Venomous/Checkered Keelback/BOM 12Dec11 Checkered Keelback Watersnake 03.jpg,BOM 12Dec11 Checkered Keelback Watersnake 03.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,580,385,RGB,43606,8466e17b3ad0db591a10f8cb9991fa0d8778e9b623a3f8475e647aba21f9921d,c3fd9381c1647ccc,4a4a2cc0c988c9c9,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.506494,,False
Non-Venomous/Checkered Keelback/Buff-Striped-Keelback.jpg,Buff-Striped-Keelback.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,375,RGB,107933,182972572e6df4add4bab62c3bbedea49b4c91ef1916aca6294b7a80697e8464,cb62915b1dc93536,33ede7e34c5be2d2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Checkered Keelback/C1TZ9PQVEAAUSUZ.jpg,C1TZ9PQVEAAUSUZ.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,850,850,RGB,47155,cd9678ebadbc2d0f2cd0bba8c89adb355bc4241535ba35bb91acd741cd1d072a,9b7459ac3785f248,11999c4c2fbdf339,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.0,,False
Non-Venomous/Checkered Keelback/C4hS1IoVUAASDWp.jpg,C4hS1IoVUAASDWp.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,309,432,RGB,10212,c7639525dc17ba981d93a748886b1b005b944d5a99cbeef18593e3de2bc425cf,9bd46633794a2a2d,99e834305ae9e431,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,0.715278,,False
Non-Venomous/Checkered Keelback/Char8_Small_tail.JPG,Char8_Small_tail.JPG,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,449,337,RGB,22632,7e178e5a895a4ce713108a8b54585bd687bef4b497d839e88dbb66ab99637f44,87079770d417c7c6,6e6e6fd7959bdfe0,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.332344,,False
Non-Venomous/Checkered Keelback/checked keelback watersnake.jpg,checked keelback watersnake.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,400,266,RGB,68119,4c3683b2f21772e1831f0805c52e6e3c48f82f67750f6c770ce30eaf3113eac2,bd351547c078caf4,7e4e1f1144611730,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.503759,,False
Non-Venomous/Checkered Keelback/checked keelback.jpg,checked keelback.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,500,335,RGB,171615,ad03e6352963fbe0445a8acb8b484bb68746be298656d5d7144ff73c4eab50bb,abcf9591564a9a8c,d04f634bbe39ff6c,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.492537,,False
Non-Venomous/Checkered Keelback/checkered keelback blog.JPG,checkered keelback blog.JPG,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,832,768,RGB,100909,56148d8cdec62239093953f7eeb3ea5592c3069716839a56e591cfb3ad70e4a9,e2c7fde037bc0112,0183f66d8d96a37f,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.083333,,False
Non-Venomous/Checkered Keelback/checkered keelback blog2.JPG,checkered keelback blog2.JPG,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1600,1369,RGB,169138,f2bcddaa05d1421424523f9dd47de53c94530d30051c391bf3d10e28924bbca2,e4979b626cf0938c,01fff986e7c5b381,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.168736,,False
Non-Venomous/Checkered Keelback/Checkered Keelback.jpg,Checkered Keelback.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,902,668,RGB,222106,3e4e76405b38c1f8368baa0ab73f0a15812916496557d9781898302abc377c17,c664396dd663ce24,e4f0e8e4e4e0d87c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.350299,,False
Non-Venomous/Checkered Keelback/Checkered keelback_001.JPG,Checkered keelback_001.JPG,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1600,1539,RGB,390249,ab1ce223204c7b48eedfb2547cf00b07d80f8c2db27938a54d79fb552335a5e0,d2cb2f66e518c0ce,c9498198808d3440,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.039636,,False
Non-Venomous/Checkered Keelback/checkered keelback_002.jpg,checkered keelback_002.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1600,1063,RGB,239621,fc13beacccf975fda933206ae627644c869af032581b6df599fde36c415e3214,bff0079d1a007b63,70870e343c74e265,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.505174,,False
Non-Venomous/Checkered Keelback/Checkered Keelback_003.jpg,Checkered Keelback_003.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1000,651,RGB,185321,5769c2c82e6c2148d5b04378c88b54816a47bb20a046cff22a039d253cd90ba1,b8f08787dfb3240c,ce9fb5153796dc3c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.536098,,False
Non-Venomous/Checkered Keelback/checkered keelback_004.jpg,checkered keelback_004.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,440,320,RGB,107536,f6ba6630b63101163547501dcbbfc2cf49dd6e5a55d004e242977587359c5384,87b8c3b1d647ba44,98db836434cfc664,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.375,,False
Non-Venomous/Checkered Keelback/checkered-keel-back-water-snake-xenochropis-piscator-et0cmb.jpg,checkered-keel-back-water-snake-xenochropis-piscator-et0cmb.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,640,447,RGB,152421,1b6cd4ba45aba541bcda4199473d0ca99532e25d60d63f18aeba2edbdccaf82c,d9099652e279b752,c8d032138518b024,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.431767,,False
Non-Venomous/Checkered Keelback/Checkered-Keelback-.jpg,Checkered-Keelback-.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,960,640,RGB,444230,b24d9dc41cef25b7732591f7b1c2f6e9e1b123647bed023fb261f34c713f5f05,b7c0780fc136d9cc,d428b1cce45f2d1f,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.5,,False
Non-Venomous/Checkered Keelback/Checkered-Keelback-1.jpg,Checkered-Keelback-1.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,640,480,RGB,55011,43e377ff05e2fd2b607d5f0928a1baa2ce0969c7c60cb75b206ffd2b24f5daa1,8a2b29d8972dc98f,fbeddba669918ec9,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.333333,,False
Non-Venomous/Checkered Keelback/Checkered-Keelback-2.jpg,Checkered-Keelback-2.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,640,480,RGB,122868,6decb1cd01c344de9bf1a274b6bf94fcee0f34ab99976b6ae62a3857e4a63106,8132306fcf3a78c7,bad898b86a8ae6f4,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.333333,,False
Non-Venomous/Checkered Keelback/checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon1.jpg,checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon1.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,400,281,RGB,62779,5d37c71a70592359be1ec225a017b3e95a1ae4ac37e622c06e359bb9506dc0c7,fcb00008efc6d377,9e9e1c2b3f39a462,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.423488,,False
Non-Venomous/Checkered Keelback/checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon2.jpg,checkered-keelback-or-Asiatic-water-snake-Xenochrophis-piscator-11-2015-Toon2.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,400,267,RGB,48032,9a70ce0667e1ab5c437bd27ff64985f68a2c70f209a853bb98cafca9038e19ba,d9de8263791d4742,c00070321a0f3ed6,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.498127,,False
Non-Venomous/Checkered Keelback/checkered-keelback-snake.jpg,checkered-keelback-snake.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,600,400,RGB,66098,49c30f133a40931bb29878193baff695bcd89f6da0b0c3c45801641f3a152b45,bdc4d24dc9340d3b,500d3e3613270f19,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.5,,False
Non-Venomous/Checkered Keelback/checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-EYJX7F.jpg,checkered-keelback-water-snake-xenochrophis-piscator-keoladeo-ghana-EYJX7F.jpg,.jpg,Non-Venomous,Checkered Keelback,Non_Venomous_Snake,1300,953,RGB,129055,3db7201f4e700606ec91a141a33f06f28196e16b6b7add3c13d9ef8c3931c8bd,f6f060746646ce9c,8c98310d08622207,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.364113,,False
